source,target,prob
Italy,Bangladesh,2.5975764611617366e-05
Bangladesh,Japan,0.005174197999310107
Japan,Bangladesh,0.0001345502657367748
Bangladesh,Kuwait,0.0003449465332873405
Kuwait,Bangladesh,0.005464480874316941
Bangladesh,Luxembourg,0.0017247326664367028
Luxembourg,Bangladesh,0.00013423359329905904
Bangladesh,Malaysia,0.06174542945843394
Malaysia,Bangladesh,0.002603996188564238
Bangladesh,Maldives,0.01466022766471197
Maldives,Bangladesh,0.02178370066632496
Bangladesh,Nepal,0.0010348395998620212
Nepal,Bangladesh,0.0007134363852556481
Bangladesh,Netherlands,0.0027595722662987245
Netherlands,Bangladesh,2.6186665095466755e-05
Bangladesh,Philippines,0.0034494653328734047
Philippines,Bangladesh,0.00020169219753733827
Bangladesh,Poland,0.0017247326664367024
Poland,Bangladesh,3.173897863966737e-05
Bangladesh,Portugal,0.0003449465332873405
Portugal,Bangladesh,6.099792607051361e-06
Bangladesh,Qatar,0.10917557778544326
Qatar,Bangladesh,0.004216289665094718
Bangladesh,Russia,0.0018972059330803724
Russia,Bangladesh,3.0805594295924125e-05
Bangladesh,Saudi Arabia,0.11848913418420147
Saudi Arabia,Bangladesh,0.008769018686817117
Bangladesh,Singapore,0.03311486719558469
Singapore,Bangladesh,0.002869998056772149
Bangladesh,South Africa,0.0003449465332873405
South Africa,Bangladesh,5.541394214784441e-05
Bangladesh,South Korea,0.004829251466022766
South Korea,Bangladesh,0.0001359460876658057
Bangladesh,Spain,0.002242152466367713
Spain,Bangladesh,1.4695741626253377e-05
Bangladesh,Sri Lanka,0.004656778199379097
Sri Lanka,Bangladesh,0.0017825311942959012
Bangladesh,Taiwan,0.011383235598482236
Taiwan,Bangladesh,0.00030678268630075854
Bangladesh,Thailand,0.03087271472921697
Thailand,Bangladesh,0.0016901780824504753
Bangladesh,Tunisia,0.0005174197999310107
Tunisia,Bangladesh,0.0002226179875333929
Bangladesh,Turkey,0.01328044153156261
Turkey,Bangladesh,0.0003995392326771205
Bangladesh,Ukraine,0.0005174197999310107
Ukraine,Bangladesh,5.499642523235989e-05
Bangladesh,United Arab Emirates,0.32511210762331844
United Arab Emirates,Bangladesh,0.004888548866038201
Bangladesh,United Kingdom,0.02397378406347016
United Kingdom,Bangladesh,7.377304545215717e-05
Bangladesh,United States,0.005346671265953778
United States,Bangladesh,2.504465623785638e-05
Barbados,Bermuda,0.0012367733956300678
Bermuda,Barbados,0.0010768126346015797
Barbados,Brazil,0.007420640373780407
Brazil,Barbados,0.00054802861927234
Barbados,Canada,0.09481929366497187
Canada,Barbados,0.0014032376149027902
Barbados,Colombia,0.00027483853236223726
Colombia,Barbados,0.00024455857177794083
Barbados,Costa Rica,0.0008245155970867117
Costa Rica,Barbados,0.0007914523149980214
Barbados,France,0.00027483853236223726
France,Barbados,2.162695237312549e-06
Barbados,Germany,0.01442902294901746
Germany,Barbados,6.145044109711862e-05
Barbados,Grenada,0.0039851587192524405
Grenada,Barbados,0.46774193548387094
Barbados,Ireland,0.0015116119279923053
Ireland,Barbados,3.044089485161448e-05
Barbados,Martinique,0.010443864229765017
Martinique,Barbados,0.056589724497393884
Barbados,Netherlands,0.00027483853236223726
Netherlands,Barbados,3.273333136933344e-06
Barbados,Portugal,0.0006870963309055933
Portugal,Barbados,1.5249481517628407e-05
Barbados,Puerto Rico,0.00027483853236223726
Puerto Rico,Barbados,9.443762394938144e-05
Barbados,Saint Lucia,0.14552700288580464
Saint Lucia,Barbados,0.46590409150901885
Barbados,Saint Vincent and the Grenadines,0.2935275525628694
Saint Vincent and the Grenadines,Barbados,0.8630303030303028
Barbados,Senegal,0.0010993541294489493
Senegal,Barbados,0.0005464854156704695
Barbados,Switzerland,0.00027483853236223726
Switzerland,Barbados,3.7812258356036437e-06
Barbados,Trinidad and Tobago,0.001923869726535661
Trinidad and Tobago,Barbados,0.2641509433962264
Barbados,United Kingdom,0.11556960285832077
United Kingdom,Barbados,0.0004463534620522603
Barbados,United States,0.30342173972791
United States,Barbados,0.001783825837844738
Belarus,Belgium,0.010191082802547772
Belgium,Belarus,5.851717479080108e-05
Belarus,Bulgaria,0.036305732484076446
Bulgaria,Belarus,0.0009170916930799808
Belarus,Cyprus,0.0019108280254777074
Cyprus,Belarus,0.00012441937624419375
Belarus,Czech Republic,0.019108280254777073
Czech Republic,Belarus,0.00018825301204819278
Belarus,Denmark,0.0019108280254777074
Denmark,Belarus,1.0593744041018979e-05
Belarus,Estonia,0.008917197452229303
Estonia,Belarus,0.0004190738467985752
Belarus,Finland,0.007643312101910828
Finland,Belarus,6.771703309105685e-05
Belarus,France,0.03757961783439491
France,Belarus,6.379950950072018e-05
Belarus,Germany,0.08216560509554142
Germany,Belarus,7.549625620503144e-05
Belarus,Greece,0.0025477707006369434
Greece,Belarus,1.9386983579224907e-05
Belarus,Hungary,0.013375796178343951
Hungary,Belarus,0.0001552267049066422
Belarus,India,0.0019108280254777074
India,Belarus,1.4540519581233039e-05
Belarus,Israel,0.008280254777070065
Israel,Belarus,0.00010954010010279919
Belarus,Italy,0.039490445859872624
Italy,Belarus,6.194220792001063e-05
Belarus,Kazakhstan,0.013375796178343951
Kazakhstan,Belarus,0.0009676973411363533
Belarus,Latvia,0.018471337579617837
Latvia,Belarus,0.0003529440401139157
Belarus,Lebanon,0.0012738853503184715
Lebanon,Belarus,7.253209545223763e-05
Belarus,Lithuania,0.009554140127388538
Lithuania,Belarus,0.00040490201371268166
Belarus,Netherlands,0.021019108280254783
Netherlands,Belarus,5.400999675940018e-05
Belarus,Poland,0.04840764331210192
Poland,Belarus,0.00024121623766147203
Belarus,Russia,0.4318471337579618
Russia,Belarus,0.0018987448120578688
Belarus,Serbia,0.008280254777070065
Serbia,Belarus,0.0004987722529158994
Belarus,Slovakia,0.0019108280254777074
Slovakia,Belarus,0.00012296593843505351
Belarus,Spain,0.00764331210191083
Spain,Belarus,1.3565299962695426e-05
Belarus,Sweden,0.00764331210191083
Sweden,Belarus,3.8393979823963606e-05
Belarus,Switzerland,0.011464968152866245
Switzerland,Belarus,3.40310325204328e-05
Belarus,Turkey,0.008280254777070065
Turkey,Belarus,6.745467564678657e-05
Belarus,Ukraine,0.0802547770700637
Ukraine,Belarus,0.0023098498597591156
Belarus,United Arab Emirates,0.00445859872611465
United Arab Emirates,Belarus,1.815376236725061e-05
Belarus,United Kingdom,0.015923566878980895
United Kingdom,Belarus,1.3268533354704529e-05
Belgium,Barbados,7.314646848850135e-06
Barbados,Belgium,0.00027483853236223726
Belgium,Bosnia and Herzegovina,1.828661712212534e-05
Bosnia and Herzegovina,Belgium,0.02183406113537119
Belgium,Brazil,0.0002633272865586049
Brazil,Belgium,0.0007307048256964534
Belgium,Brunei,7.314646848850135e-06
Brunei,Belgium,0.00015852885225110976
Belgium,Bulgaria,0.006883082684767976
Bulgaria,Belgium,0.030280115199588127
Belgium,Canada,0.005504271753759726
Canada,Belgium,0.003060684942650289
Belgium,Cape Verde,0.0001682368775235531
Cape Verde,Belgium,0.022851465474416292
Belgium,Chile,1.0971970273275203e-05
Chile,Belgium,0.0002866150759529953
Belgium,China,0.0008448417110421906
China,Belgium,0.006726065688329837
Belgium,Colombia,1.828661712212534e-05
Colombia,Belgium,0.0006113964294448522
Belgium,Croatia,0.004418046696705482
Croatia,Belgium,0.027653145316362978
Belgium,Cyprus,0.0006217449821522615
Cyprus,Belgium,0.007050431320504312
Belgium,Czech Republic,0.019950699280238744
Czech Republic,Belgium,0.03423067269076306
Belgium,Denmark,0.022207267833109008
Denmark,Belgium,0.021441737939022407
Belgium,Dominican Republic,2.1943940546550406e-05
Dominican Republic,Belgium,0.00696864111498258
Belgium,Ecuador,2.5601263970975474e-05
Ecuador,Belgium,0.002664636467453369
Belgium,Egypt,1.462929369770027e-05
Egypt,Belgium,0.0037735849056603765
Belgium,Estonia,0.0024504066943647953
Estonia,Belgium,0.02005567695393181
Belgium,Finland,0.009004330270934516
Finland,Belgium,0.013893277955848497
Belgium,France,0.07911156299373863
France,Belgium,0.02339063033915387
Belgium,Gambia,0.000764380595704839
Gambia,Belgium,0.04876341577228184
Belgium,Georgia,2.9258587395400546e-05
Georgia,Belgium,0.0035335689045936395
Belgium,Germany,0.10262815261279183
Germany,Belgium,0.01642248407263091
Belgium,Greece,0.017595382994908995
Greece,Belgium,0.02331769449991275
Belgium,Guernsey,9.143308561062668e-05
Guernsey,Belgium,0.002215133794081163
Belgium,Guinea-Bissau,1.0971970273275203e-05
Guinea-Bissau,Belgium,0.005964214711729623
Belgium,Hong Kong,0.003203815319796359
Hong Kong,Belgium,0.003893471767885079
Belgium,Hungary,0.02069679325882146
Hungary,Belgium,0.04182990109841373
Belgium,Iceland,0.006740447071215399
Iceland,Belgium,0.021322627669667023
Belgium,India,0.002841740300778277
India,Belgium,0.003765994571539356
Belgium,Indonesia,4.7545204517525887e-05
Indonesia,Belgium,0.00038785130377707493
Belgium,Ireland,0.018846187606062374
Ireland,Belgium,0.014260175560942672
Belgium,Isle of Man,3.29159108198256e-05
Isle of Man,Belgium,0.0010268111808328579
Belgium,Israel,0.010507490198373218
Israel,Belgium,0.02420836212271862
Belgium,Italy,0.11355989232839837
Italy,Belgium,0.031021057353489204
Belgium,Japan,0.0008338697407689155
Japan,Belgium,0.0010225820195994889
Belgium,Jersey,0.00011337702615717709
Jersey,Belgium,0.001998066387367064
Belgium,Jordan,7.680379191292642e-05
Jordan,Belgium,0.0036991368680641176
Belgium,Kazakhstan,2.925858739540054e-05
Kazakhstan,Belgium,0.00036864660614718223
Belgium,Kuwait,7.314646848850135e-06
Kuwait,Belgium,0.005464480874316941
Belgium,Kyrgyzstan,2.925858739540054e-05
Kyrgyzstan,Belgium,0.002761477390403865
Belgium,Latvia,0.0062759669963134155
Latvia,Belgium,0.02088455078743032
Belgium,Lebanon,0.0007131780677628884
Lebanon,Belgium,0.007071879306593171
Belgium,Libya,1.0971970273275203e-05
Libya,Belgium,0.0062761506276150635
Belgium,Lithuania,0.0026223008953127733
Lithuania,Belgium,0.019354316255466183
Belgium,Luxembourg,0.0014153841652525011
Luxembourg,Belgium,0.005194840060673584
Belgium,Macau,3.6573234244250675e-05
Macau,Belgium,0.00040418738126995666
Belgium,Macedonia,0.0003401310784715313
Macedonia,Belgium,0.02314584370333499
Belgium,Malaysia,0.00012069167300602721
Malaysia,Belgium,0.0002400331682196085
Belgium,Maldives,4.388788109310081e-05
Maldives,Belgium,0.0030753459764223472
Belgium,Mali,9.509040903505175e-05
Mali,Belgium,0.03299492385786802
Belgium,Malta,0.006601468781087246
Malta,Belgium,0.03289893374646859
Belgium,Martinique,7.314646848850135e-06
Martinique,Belgium,0.0014892032762472075
Belgium,Mauritania,1.828661712212534e-05
Mauritania,Belgium,0.020833333333333336
Belgium,Mexico,0.0005229972496927847
Mexico,Belgium,0.002239343543487112
Belgium,Moldova,7.314646848850135e-06
Moldova,Belgium,0.03571428571428571
Belgium,Morocco,0.008876323951079639
Morocco,Belgium,0.10310986489931177
Belgium,Netherlands,0.023984727017379595
Netherlands,Belgium,0.010733259356004436
Belgium,Netherlands Antilles,4.023055766867575e-05
Netherlands Antilles,Belgium,0.004066543438077633
Belgium,Norway,0.010942711685879802
Norway,Belgium,0.017972452651116973
Belgium,Philippines,7.680379191292642e-05
Philippines,Belgium,0.0002117768074142052
Belgium,Poland,0.0325501784773831
Poland,Belgium,0.02824769098930396
Belgium,Portugal,0.03384121364620515
Portugal,Belgium,0.02822069049652312
Belgium,Qatar,0.009984492948680434
Qatar,Belgium,0.018183998081688118
Belgium,Romania,0.017002896600152136
Romania,Belgium,0.0414911466514351
Belgium,Russia,0.014614664404002569
Russia,Belgium,0.011190832255137527
Belgium,Saudi Arabia,0.0006180876587278364
Saudi Arabia,Belgium,0.0021571530685183297
Belgium,Senegal,0.003269647141436011
Senegal,Belgium,0.06106974520117496
Belgium,Serbia,0.000866785651588741
Serbia,Belgium,0.009093001841620625
Belgium,Singapore,4.388788109310081e-05
Singapore,Belgium,0.0001793748785482593
Belgium,Slovakia,0.0027905377728363267
Slovakia,Belgium,0.03127433700864861
Belgium,Slovenia,0.0030099771783018304
Slovenia,Belgium,0.050481506471201636
Belgium,South Africa,0.0020590730879513127
South Africa,Belgium,0.0155990247146182
Belgium,South Korea,0.0010606237930832695
South Korea,Belgium,0.0014080130508244163
Belgium,Spain,0.1074850781204283
Spain,Belgium,0.03322255005030465
Belgium,Sri Lanka,7.314646848850135e-06
Sri Lanka,Belgium,0.0001320393477256223
Belgium,Sweden,0.028388144420387375
Sweden,Belgium,0.024834505949467126
Belgium,Switzerland,0.04160936859968399
Switzerland,Belgium,0.021509503165831327
Belgium,Taiwan,8.046111533735149e-05
Taiwan,Belgium,0.00010226089543358618
Belgium,Thailand,0.0009947919714436183
Thailand,Belgium,0.0025683152984722307
Belgium,Tunisia,0.0013934402247059504
Tunisia,Belgium,0.028272484416740892
Belgium,Turkey,0.015316870501492183
Turkey,Belgium,0.021730783200672475
Belgium,Ukraine,0.0025162385160044467
Ukraine,Belgium,0.012612513519954535
Belgium,United Arab Emirates,0.014055093920065535
United Arab Emirates,Belgium,0.009966415539620585
Belgium,United Kingdom,0.08961539586868743
United Kingdom,Belgium,0.013004754911613002
Belgium,United States,0.03487623617531744
United States,Belgium,0.007704059415619303
Belgium,Uruguay,7.314646848850135e-06
Uruguay,Belgium,0.00030651340996168587
Belgium,West Bank,7.314646848850135e-06
West Bank,Belgium,0.07142857142857141
Belize,United States,1.0
United States,Belize,0.0006850925319258777
Bermuda,Canada,0.07106963388370426
Canada,Bermuda,0.0012080045554380542
Bermuda,Cape Verde,0.00023929169657812882
Cape Verde,Bermuda,0.0009935419771485343
Bermuda,Croatia,0.00023929169657812882
Croatia,Bermuda,4.5783353172786384e-05
Bermuda,Dominican Republic,0.00023929169657812882
Dominican Republic,Bermuda,0.00232288037166086
Bermuda,France,0.001435750179468773
France,Bermuda,1.2976171423875294e-05
Bermuda,Germany,0.0008375209380234508
Germany,Bermuda,4.096696073141241e-06
Bermuda,Iceland,0.000598229241445322
Iceland,Bermuda,5.78476062660527e-05
Bermuda,Ireland,0.0004785833931562577
Ireland,Bermuda,1.1069416309677993e-05
Bermuda,Italy,0.0009571667863125153
Italy,Bermuda,7.992542957420727e-06
Bermuda,Jersey,0.00035893754486719323
Jersey,Bermuda,0.00019336126329358688
Bermuda,Mexico,0.00035893754486719323
Mexico,Bermuda,4.697923517805131e-05
Bermuda,Netherlands,0.0005982292414453221
Netherlands,Bermuda,8.18333284233336e-06
Bermuda,Norway,0.00023929169657812882
Norway,Bermuda,1.201367155823327e-05
Bermuda,Portugal,0.0014357501794687727
Portugal,Bermuda,3.659875564230816e-05
Bermuda,Saint Vincent and the Grenadines,0.0004785833931562577
Saint Vincent and the Grenadines,Bermuda,0.001616161616161616
Bermuda,Senegal,0.00023929169657812882
Senegal,Bermuda,0.00013662135391761735
Bermuda,Spain,0.002632208662359417
Spain,Bermuda,2.4869716598274946e-05
Bermuda,Sweden,0.00047858339315625764
Sweden,Bermuda,1.2797993274654535e-05
Bermuda,Switzerland,0.0015553960277578372
Switzerland,Bermuda,2.4577967931423684e-05
Bermuda,United Kingdom,0.07250538406317303
United Kingdom,Bermuda,0.0003216292485180378
Bermuda,United States,0.8395549174443648
United States,Bermuda,0.005668979123259296
Bolivia,Brazil,0.22109304426377593
Brazil,Bolivia,0.00993555589384483
Bolivia,Canada,0.008355916892502258
Canada,Bolivia,7.524607500203368e-05
Bolivia,Cape Verde,0.00045167118337850043
Cape Verde,Bolivia,0.0009935419771485343
Bolivia,Chile,0.01106594399277326
Chile,Bolivia,0.004681379573898923
Bolivia,Colombia,0.03816621499548328
Colombia,Bolivia,0.020665199315236003
Bolivia,Costa Rica,0.005420054200542005
Costa Rica,Bolivia,0.003165809259992086
Bolivia,Ecuador,0.01829268292682927
Ecuador,Bolivia,0.03083365055196042
Bolivia,Guatemala,0.00045167118337850043
Guatemala,Bolivia,0.0019474196689386564
Bolivia,Italy,0.0006775067750677507
Italy,Bolivia,2.9972036090327727e-06
Bolivia,Mexico,0.008130081300813009
Mexico,Bolivia,0.0005637508221366157
Bolivia,Netherlands,0.00045167118337850043
Netherlands,Bolivia,3.273333136933344e-06
Bolivia,Netherlands Antilles,0.0013550135501355014
Netherlands Antilles,Bolivia,0.0022181146025877997
Bolivia,Peru,0.015130984643179765
Peru,Bolivia,0.07436182019977802
Bolivia,Puerto Rico,0.0013550135501355011
Puerto Rico,Bolivia,0.00028331287184814427
Bolivia,Russia,0.000903342366757001
Russia,Bolivia,1.1202034289426957e-05
Bolivia,Spain,0.19783197831978316
Spain,Bolivia,0.000990266897276766
Bolivia,Switzerland,0.00045167118337850043
Switzerland,Bolivia,3.7812258356036437e-06
Bolivia,United States,0.26897018970189696
United States,Bolivia,0.0009621995348157078
Bolivia,Uruguay,0.0018066847335140017
Uruguay,Bolivia,0.0012260536398467435
Bosnia and Herzegovina,Germany,0.1441048034934498
Germany,Bosnia and Herzegovina,1.9312995773380135e-05
Bosnia and Herzegovina,Greece,0.013100436681222712
Greece,Bosnia and Herzegovina,1.4540237684418679e-05
Bosnia and Herzegovina,Serbia,0.26637554585152845
Serbia,Bosnia and Herzegovina,0.0023403928790669123
Bosnia and Herzegovina,Sweden,0.23144104803493457
Sweden,Bosnia and Herzegovina,0.0001695734108891726
Brazil,Canada,0.01711067133505861
Canada,Brazil,0.0034287806068494264
Brazil,Cape Verde,0.0002943116659055159
Cape Verde,Brazil,0.01440635866865375
Brazil,Chile,0.03207997158370123
Chile,Brazil,0.30199675169580603
Brazil,Colombia,0.004434972344852085
Colombia,Brazil,0.05343604793348008
Brazil,Costa Rica,0.000578474653676359
Costa Rica,Brazil,0.007518796992481204
Brazil,Croatia,2.0297356269345923e-05
Croatia,Brazil,4.5783353172786384e-05
Brazil,Czech Republic,0.00010148678134672961
Czech Republic,Brazil,6.275100401606426e-05
Brazil,Denmark,0.0002841629877708429
Denmark,Brazil,9.887494438284378e-05
Brazil,Dominican Republic,0.0005175825848683211
Dominican Republic,Brazil,0.05923344947735193
Brazil,Ecuador,0.001968843558126554
Ecuador,Brazil,0.07384849638370765
Brazil,France,0.0474044755670574
France,Brazil,0.005050974726743458
Brazil,French Polynesia,0.00010148678134672961
French Polynesia,Brazil,0.0047984644913627635
